	3156	King's University, Edmonton
	3158	University of Alberta
3158	124602	University of Alberta, Department of Earth and Atmospheric Sciences
3158	172274	University of Alberta, Department of Physics
3158	A1726	University of Alberta, Institute for Geophysical Research
3158	A1727	University of Alberta, Institute for Theoretical Physics
3162	A1768	SEPnet, South-East Physics Network
	3163	University of London
3163	3162	Royal Halloway University of London
3163	4616	King's College London
3163	4894	Birkbeck University of London
3163	4919	University College London
	3169	Technische Universiteit Eindhoven
	3187	Central Washington University
	3191	Elizabethtown College
	3202	Elon University
	3230	Universiteit Twente
	3259	VTT, Technical Research Centre of Finland
	3261	IBM, International Business Machines Corp.
3261	59253	IBM, Almaden Research Center
3265	A1180	University of Oregon, Department of Geological Sciences
3265	A1181	University of Oregon, Department of Physics
	3270	Northwestern University
3270	205064	Northwestern University, Department of Earth and Planetary Sciences
3270	205075	Northwestern University, Department of Physics and Astronomy
3270	A1119	Northwestern University, Dearborn Observatory
	3272	University of Evansville
	3273	University of Southern Indiana
	3280	The College of New Jersey
	3286	University of Exeter, UK
3286	369460	University of Exeter, Department of Physics and Astronomy
3286	418325	University of Exeter, Department of Mathematics
	3292	University of Alaska System
3292	11414	University of Alaska, Fairbanks
3292	14657	University of Alaska, Juneau
3292	3291	University of Alaska, Anchorage
	3298	George Mason University
3298	344572	GMU, School of Physics, Astronomy and Computational Sciences
3298	A1047	GMU, Center for Earth Observing and Space Research
	3301	GE, General Electric Corp.
	3323	North Dakota State University
	3341	University of Arkansas, Fayetteville
	3356	Northern Arizona University
	3364	Kettering University
	3391	Florida Gulf Coast University
	3402	Texas Christian University
	3404	University of North Texas
	3413	Kentucky State University
	3427	University of New Brunswick, Canada
3427	152139	University of New Brunswick, Department of Physics
3427	A1747	University of New Brunswick, Planetary and Space Science Center
	3447	Colorado State University
3447	6759	Colorado State University, Pueblo
3447	A1140	Colorado State University, Department of Physics
3447	A1141	Colorado State University, Department of Atmospheric Science
	3463	University of Florida
3463	285989	Space Life Sciences Laboratory
3463	A1070	University of Florida, Department of Astronomy
3463	A1071	University of Florida, Department of Physics
	3475	Kenyon College
	3479	Adelphi University
	3490	United Nations
3490	17111	IAEA, International Atomic Energy Agency
3490	84743	UNESCO, Institute for Water Education, Delft
3490	226172	UN Office for Outer Space Affairs
	3507	Gettysburg College
	3525	Glasgow Caledonian University
	3526	University of Glasgow
3526	150843	University of Glasgow, School of Geographical and Earth Sciences
3526	150844	University of Glasgow, School of Physics and Astronomy
3526	A1755	SUPA, Scottish Universities Physics Alliance
	3527	University of Strathclyde
3527	150721	University of Strathclyde, Department of Physics
3527	A1755	SUPA, Scottish Universities Physics Alliance
	3536	Rowan University
	3557	Colorado School of Mines
	3570	University of Gothenburg 
3570	101028	University of Gothenburg, Department of Earth Sciences 
3570	201281	University of Gothenburg, Department of Physics 
	3575	Grambling State University
	3579	University of North Dakota
3579	A1113	University of North Dakota, Department of Space Studies
3579	A1114	University of North Dakota, Department of Physics and Astronomy
	3580	Colorado Mesa University
	3595	Denison University
	3604	University of Northern Colorado
	3608	DePauw University
	3615	Guilford College
	3616	North Carolina Agricultural and Technical State University
	3624	Bob Jones University
	3628	Furman University
	3635	Science Applications International Co.
3635	A1201	Science Applications International, San Diego
	3644	Grinnell College
	3647	Rijksuniversiteit Groningen
3647	A1230	Rijksuniversiteit Groningen, Kapteyn Astronomical Institute
3647	A1232	Rijksuniversiteit Groningen, Center for Theoretical Physics
	3653	University of Guelph, Canada
3653	139148	University of Guelph, Department of Physics
	3660	University of Surrey, UK
3660	152137	University of Surrey, Department of Physics
3660	A1768	SEPnet, South-East Physics Network
	3684	Mount Saint Vincent University, Canada
	3688	Dalhousie University, Canada
3688	152954	Dalhousie University, Canada, Department of Earth Sciences
3688	A1737	Dalhousie University, Canada, Department of Physics and Atmospheric Sciences
	3690	Saint Mary's University, Canada
3690	A1738	Saint Mary's University, Canada, Department of Astronomy and Physics
	3710	McMaster University, Canada
3710	152956	McMaster University, Department of Earth Sciences
3710	153013	McMaster University, Department of Physics and Astronomy
	3717	University of Waikato, New Zealand
	3719	Colgate University
	3722	Southeastern Louisiana University
	3723	Hampden-Sydney College
	3726	Hampton University
3726	A1809	Hampton University, Department of Atmospheric and Planetary Science
	3728	Dartmouth College
3728	145792	Dartmouth College, Thayer School of Engineering
3728	A1003	Dartmouth College, Department of Physics and Astronomy
	3745	James Madison University
	3757	Trinity College, Hartford CT
	3769	University of Hertfordshire, UK
3769	322401	University of Hertfordshire, School of Physics, Astronomy and Mathematics
3769	A1768	SEPnet, South-East Physics Network
	3776	Haverford College
	3783	Swinburne University of Technology
3783	A1668	Swinburne University of Technology, Centre for Astrophysics and Supercomputing
	3835	University of Helsinki
3835	111628	University of Helsinki, Faculty of Science
3835	357318	University of Helsinki, Department of Physics
3835	A3000	Helsinki University Observatory
	3871	Hofstra University
	3888	High Point University
	3890	Brunel University, UK
	3897	Northern Kentucky University
	3904	Hillsdale College
	3914	Hiram College
	3925	University of Tasmania
3925	A1658	University of Tasmania, School of Mathematics and Physics
3925	A1659	Centre of Excellence in Ore Deposits
3925	A1660	Antarctic Climate and Ecosystems Cooperative Research Centre
	3930	Hope College
	3939	University of Hawaii System
3939	14679	University of Hawaii, Hilo
3939	3949	University of Hawaii, Manoa
3939	97007	Joint Astronomy Centre
	3948	Hawaii Pacific University 
3949	124316	University of Hawaii, Manoa, School of Earth and Ocean Sciences
3949	124317	University of Hawaii, Manoa, Institute of Astronomy
3949	199602	University of Hawaii, Manoa, Department of Geology and Geophysics
3949	325745	University of Hawaii, Mauna Kea Observatory
3949	53737	Canada-France-Hawaii Telescope
3949	A1227	University of Hawaii, Manoa, Department of Physics and Astronomy
3949	A1229	University of Hawaii, Infrared Telescope Facility
	3968	Michigan Technological University
3968	A1077	Michigan Technological University, Department of Physics
	3972	Benemerita Autonomous University of Puebla, Mexico
	3990	Rice University
3990	A1138	Rice University, Department of Physics and Astronomy
3990	A1139	Rice University, Department of Earth Science
	3991	Texas Southern University
	3992	University of Houston
3992	165992	University of Houston, Department of Earth and Atmospheric Sciences
3992	165994	University of Houston, Department of Physics
3992	A1229	University of Hawaii, Infrared Telescope Facility
	3997	NASA
3997	120422	CAB, Center for Astrobiology, Madrid
3997	226557	National Space Science and Technology Center
3997	285989	Space Life Sciences Laboratory
3997	43834	NASA Johnson Space Center
3997	52523	NASA Goddard Space Flight Center
3997	53406	NASA Ames Research Center
3997	53410	NASA John F. Kennedy Space Center
3997	53411	NASA Jet Propulsion Laboratory
3997	53522	NASA John H. Glenn Research Center
3997	53523	NASA Wallops Flight Facility
3997	53524	NASA Langley Research Center
3997	53525	NASA Marshall Space Flight Center
3997	97058	Goddard Institute for Space Studies
	4019	University of Hull, UK
	4036	Lockheed Martin Corporation
4036	325340	Lockheed Martin, Palo Alto
4036	61837	Lockheed Martin, Denver
4036	A1225	Lockheed Martin, Houston
	4038	Sam Houston State University
	4052	Indiana University of Pennsylvania
	4065	Butler University
	4083	University of Iowa
4083	A1111	University of Iowa, Department of Physics and Astronomy
	4095	ExxonMobil Co
	4102	Ithaca College
	4114	Jackson State University
	4154	East Tennessee State University
	4168	University of Jyvaskyla
4168	154279	University of Jyvaskyla, Department of Physics
	4174	Kalamazoo College
	4175	Western Michigan University
	4180	Linnaeus University, Kalmar 
	4194	Rockhurst University
	4202	University of Kansas
4202	A1107	University of Kansas, Department of Physics and Astronomy
	4209	Karlstad University
	4212	Keele University, UK
4212	218230	Keele University, School of Geography, Geology and the Environment
4212	218232	Keele University, Department of Physics and Astrophysics
	4224	Carthage College
	4251	Australian Antarctic Division
	4257	Queen's University, Canada
4257	A1744	Queen's University, Department of Physics and Astronomy
	4260	University of Rhode Island
	4264	Kingston University, UK
	4285	University of Tennessee
4285	14733	University of Tennessee, Chattanooga
4285	14734	University of Tennessee, Martin
4285	271625	University of Tennessee, Department of Earth and Planetary Sciences
4285	312342	University of Tennessee, Department of Physics and Astronomy
4285	83490	University of Tennessee, Space Institute
	4321	University of Copenhagen
4321	111186	University of Copenhagen, Geological Museum
4321	56602	Neils Bohr Institute for Astronomy, Physics and Geophysics
4321	87001	University of Copenhagen, Natural History Museum
	4334	University of Sydney
4334	144899	University of Sydney, Department of Physics
4334	150706	University of Sydney, Department of Geosciences
4334	A1666	University of Sydney, Department of Astronomy
4334	A1679	Cornell Sydney University
	4365	University of Louisiana
	4377	Lake Forest College
	4396	Lancaster University, UK
4396	151562	Lancaster University, Department of Environmental Science
4396	151566	Lancaster University, Department of Physics
	4400	Franklin and Marshall College
	4402	Trinity Western University, Canada
	4403	Langston University
	4416	University of Wyoming
4416	A1182	University of Wyoming, Department of Physics and Astronomy
4416	A1183	University of Wyoming, Department of Geology and Geophysics
	4423	New Mexico State University
4423	A1170	New Mexico State University, Department of Astronomy
4423	A1171	New Mexico State University, Department of Physics
	4425	New Mexico Highlands University
	4430	Saint Vincent College
	4440	Laval University
4440	A1729	CRAQ, Center for Research in Astrophysics of Quebec
4440	A1730	Mont Megantic Observatory
4440	A1731	Laval University, Department of Physics
	4444	Rider University
	4455	Cumberland University
	4468	University of Leeds, UK
4468	150512	University of Leeds, School of Physics and Astronomy
4468	413466	University of Leeds, School of Earth and Environment
	4487	De Montfort University, UK
	4488	University of Leicester, UK
4488	150482	University of Leicester, Department of Physics and Astronomy
	4496	Universiteit Leiden
4496	201229	Universiteit Leiden, Institute of Chemistry
4496	220725	Universiteit Leiden, Lorentz Institute for Theoretical Physics
4496	A1239	Leiden Observatory
	4509	Bishop's University, Canada
	4512	University of Lethbridge, Canada
4512	A1728	University of Lethbridge, Department of Physics
	4517	Bucknell University
	4521	Bates College
	4530	University of Kentucky
4530	174524	University of Kentucky, Department of Astronomy
	4532	Virginia Military Institute
	4536	William Jewell College
